WorkerId,Input.wordnet_id,Input.class_index,Input.feature_index,Input.feature_rank,Answer.main,Answer.confidence,Answer.reasons
233,n01534433,13,371,4,background,2.0,focus on the back
257,n01534433,13,371,4,separate_object,5.0,"The focus is on the tree branch and not the actual bird.  Per the example above, a tree branch is not a part of a bird therefore the focus is on some other object, not a part of the main object."
222,n01534433,13,371,4,separate_object,5.0,Focus is on the branch of the tree
234,n01534433,13,1541,5,separate_object,4.0,The main object is junco bird but focus is on other object like branch.
27,n01534433,13,1541,5,separate_object,5.0,Most of the images are mainly focused on other objects like branches of tree.
6,n01534433,13,1541,5,background,4.0,Focus is on the branches on which the junco is resting.
222,n01534433,13,1541,5,separate_object,3.0,Focus is on the branch of the tree
12,n01534433,13,1541,5,separate_object,4.0,"Red heat map in all photos focus on branches, not the juncos.  Amplified visual attributes, while it does contain a bird, is predominantly full of branches."
192,n01537544,14,523,1,main_object,5.0,Focus is on the bird
74,n01537544,14,523,1,main_object,5.0,The birds' bodies are highlighted by the red region.
185,n01537544,14,523,1,main_object,3.0,Red focus is on the body of the bird.
115,n01537544,14,523,1,main_object,5.0,"As is given in the description, the red area is the main focus of the model relevant to visual attributes."
81,n01537544,14,523,1,main_object,5.0,"It focuses on the ""core"" of the bird, the heart. The main organ of a living being."
146,n01537544,14,44,2,main_object,4.0,Above images focusing on some part of the main object
125,n01537544,14,44,2,main_object,5.0,The red region in the Highlighted visual attributes focuses on the body of an indigo bird.
25,n01537544,14,44,2,main_object,5.0,focus is on main body
41,n01537544,14,44,2,main_object,5.0,"It is focusing on the main part of the animal, the belly."
185,n01537544,14,44,2,main_object,2.0,Red focus is on the body of bird.
54,n01537544,14,1780,3,main_object,5.0,"The main object in the images is a bird. The red region is also on the bird in all the five middle column pictures. So, third option is the answer."
27,n01537544,14,1780,3,main_object,5.0,Images are mainly focused on main object's body parts.
188,n01537544,14,1780,3,main_object,4.0,Heat map suggest the focus is on birds wing
185,n01537544,14,1780,3,main_object,3.0,The body of the bird is focused on.
233,n01537544,14,1780,3,main_object,2.0,Focus is on the bird
185,n01537544,14,660,4,main_object,3.0,The red focus is on the body of bird.
150,n01537544,14,660,4,main_object,5.0,Focus is on the center of the main object.
27,n01537544,14,660,4,main_object,5.0,Most of the images are mainly focused on main object's body parts.
125,n01537544,14,660,4,main_object,5.0,The red region in the Highlighted visual attributes focuses on the body part of an indigo bird.
211,n01537544,14,660,4,main_object,4.0,The focus is generally on the bird
63,n01537544,14,342,5,main_object,5.0,Highlighted visual attributes is on the body of the bird mainly Brest and belly
188,n01537544,14,342,5,main_object,5.0,Heat map suggest the focus is on bird's wing's
185,n01537544,14,342,5,main_object,3.0,Red focus is on the body of bird.
125,n01537544,14,342,5,main_object,4.0,The red region in the Highlighted visual attributes focuses on the body part of an indigo bird.
176,n01537544,14,342,5,main_object,5.0,"The main object is an indigo bunting, indigo finch, indigo bird, passerina cyanea. The focus of the red region in the highlighted visual attributes is on the bird's head and body, showing its main parts. Because of that, I choose focus is on some part of the main object."
192,n01558993,15,1780,1,main_object,5.0,Focus is on the robin
106,n01558993,15,1780,1,main_object,5.0,From the heatmaps of the product it is clear that the intensity of red color is high on some part of the main object.
150,n01558993,15,1780,1,main_object,5.0,Focus is on the bird's wings and neck.
72,n01558993,15,1780,1,main_object,4.0,Focus of the red region in the highlighted visual attributes seems to be on a part of the main object such as its wing feathers.
185,n01558993,15,1780,1,main_object,3.0,Red focus is on the body of bird.
185,n01558993,15,660,2,main_object,3.0,Red focus is on the body of bird.
115,n01558993,15,660,2,main_object,5.0,Because the the focus of the red color was on the main object in the highlighted visual attributes.
40,n01558993,15,660,2,main_object,5.0,The reds all focus on the neck area while the other two have the bird centered in each image.
146,n01558993,15,660,2,main_object,4.0,most of the images are some part of the main object.
176,n01558993,15,660,2,main_object,5.0,"The main object is a robin, American robin, Kakatoe galerita, Cockatoo galerita. The focus of the red region in the highlighted visual attributes is on the bird's head and body, showing its main parts. Because of that, I choose focus is on some part of the main object."
233,n01558993,15,1667,3,main_object,3.0,Focus on the bird
185,n01558993,15,1667,3,main_object,3.0,The body of the bird is focused on.
188,n01558993,15,1667,3,main_object,5.0,Heat map suggest that focus is on birds body
27,n01558993,15,1667,3,main_object,5.0,Images are mainly focused on main object's body parts.
162,n01558993,15,1667,3,main_object,5.0,THE GIVEN IMAGES ARE SAME AND THE LINK IS SLIGHTLY DIFFERENCE BETWEEN THE IMAGES.
208,n01558993,15,262,4,main_object,3.0,I think that option fix well with answers.
125,n01558993,15,262,4,main_object,5.0,The red region in the Highlighted visual attributes focuses on the body part of a robin.
150,n01558993,15,262,4,main_object,5.0,Focus is on the belly of the bird.
186,n01558993,15,262,4,main_object,5.0,Focus is set on main object bird's body.
63,n01558993,15,262,4,main_object,5.0,Highlighted visual attributes on the brest and belly of the bird(robin)
63,n01558993,15,220,5,main_object,5.0,Highlighted visual attributes is on the neck of the bird below the eye.
125,n01558993,15,220,5,main_object,4.0,The red region in the Highlighted visual attributes focuses on the neck of a robin.
185,n01558993,15,220,5,main_object,3.0,Red focus is on the body of the bird.
146,n01558993,15,220,5,main_object,4.0,above images focusing on some part fo the main object
160,n01558993,15,220,5,main_object,5.0,The red area is on the robin in each image
72,n01560419,16,660,1,separate_object,3.0,Focus of the red region in the highlighted visual attributes does not seem to be part of the main object but instead on the other objects such as the branches near the main object.
234,n01560419,16,660,1,separate_object,4.0,The main object is bird  bulbul but the focus is on other near by surroundings.
185,n01560419,16,660,1,background,2.0,Red focus is on the background.
233,n01560419,16,660,1,main_object,2.0,Focus is on the birds
150,n01560419,16,660,1,main_object,5.0,Focus is on the bird.
25,n01560419,16,1780,2,main_object,3.0,"Focus on chest of bird, sometimes legs."
176,n01560419,16,1780,2,main_object,5.0,"The main object is an bulbul. The focus of the red region in the highlighted visual attributes is on the bird's body, showing their main parts. Because of that, I choose focus is on some part of the main object."
150,n01560419,16,1780,2,main_object,5.0,Focus is on the bird's wing.
125,n01560419,16,1780,2,main_object,5.0,The red region in the Highlighted visual attributes focuses on the part of a bulbul bird.
185,n01560419,16,1780,2,main_object,3.0,Red focus is on the body of bird.
54,n01560419,16,422,3,main_object,5.0,I think the red regions are well focusing the bulbul birds in the visual attributes.
185,n01560419,16,422,3,main_object,3.0,The body of the bird is focused on.
233,n01560419,16,422,3,main_object,2.0,Focus is on the bird
27,n01560419,16,422,3,main_object,5.0,Images are mainly focused on main object's body parts.
51,n01560419,16,422,3,main_object,5.0,the main focus is on the bulbul's stomach and neck
150,n01560419,16,762,4,main_object,5.0,Focus is on the center of the main object.
179,n01560419,16,762,4,main_object,5.0,Focus is highlighting the bird's head and beak
185,n01560419,16,762,4,main_object,3.0,Red focus is on the body of bird.
211,n01560419,16,762,4,main_object,5.0,Clear focus on the birds
186,n01560419,16,762,4,main_object,5.0,In all five image focus is set on birds head.
188,n01560419,16,1541,5,separate_object,4.0,Tree branches is not a part of bird
229,n01560419,16,1541,5,background,5.0,The focus of the red region in the Highlighted visual attributes is on the trees in the background of bird.
125,n01560419,16,1541,5,background,4.0,The red region in the Highlighted visual attributes focuses on the background of a bulbul.
259,n01560419,16,1541,5,background,4.0,"In addition to showing the object, it also shows the background"
185,n01560419,16,1541,5,background,3.0,Red focus is on background.
6,n01580077,17,1780,1,main_object,4.0,Focus is on the torso of the jay.
185,n01580077,17,1780,1,main_object,3.0,Red focus is on the body of the bird.
25,n01580077,17,1780,1,main_object,4.0,Focus on legs and rump of jay.
135,n01580077,17,1780,1,main_object,4.0,The red region mainly focuses on the predicted object but slightly spreads to the background and doesn't cover it fully.
233,n01580077,17,1780,1,main_object,2.0,Focus on the bird
185,n01580077,17,422,2,main_object,3.0,Body of the bird is focused.
125,n01580077,17,422,2,main_object,4.0,The red region in the Highlighted visual attributes focuses on the body part of a jay.
176,n01580077,17,422,2,main_object,5.0,"The main object is an jay (bird). The focus of the red region on the highlighted visual attributes is on the bird's body, showing its main parts. Because of that, I choose that focus is on some part of the main object."
73,n01580077,17,422,2,main_object,4.0,The red region is focus on the leg and like belly region of the blue jay.
6,n01580077,17,422,2,main_object,4.0,Focus is on the jay's neck and legs.
176,n01580077,17,523,3,main_object,5.0,"The main object is a jay, a bird. The focus of the red region on the highlighted visual attributes is on the bird's body and head, showing its main parts. Because of that, I choose that focus is on some part of the main object."
185,n01580077,17,523,3,main_object,3.0,Red focus is on the body of the bird.
160,n01580077,17,523,3,main_object,5.0,The highlighted visual attribute is on the Jay in every image and its doing a great job identifying the Jay from the background.
6,n01580077,17,523,3,main_object,4.0,Focus is on the head and body of the jay.
150,n01580077,17,523,3,main_object,5.0,Focus is on the bird.
188,n01580077,17,660,4,separate_object,4.0,Tree branch is not a part of bird
233,n01580077,17,660,4,separate_object,2.0,focus on the tree
185,n01580077,17,660,4,main_object,3.0,Red focus is on the body of bird.
172,n01580077,17,660,4,main_object,4.0,All the birds in the pictures have red highlighted on them.
89,n01580077,17,660,4,main_object,4.0,"The red area is highlighted over the body, beak, and head of the main object, the bird."
124,n01580077,17,342,5,main_object,5.0,The Focus Is jay 's whole body
238,n01580077,17,342,5,main_object,5.0,Highlighted area is focused on the wings of the blue jay.
6,n01580077,17,342,5,main_object,4.0,Focus is on the wings of the jay.
27,n01580077,17,342,5,main_object,5.0,Images are fully focused on main object's body parts.
234,n01580077,17,342,5,main_object,4.0,The main object is jay bird whose some part got focus.
229,n01582220,18,889,1,main_object,5.0,The focus of the red region in the Highlighted visual attributes is on magpie bird.
186,n01582220,18,889,1,main_object,5.0,focus is on main body part of  magpie.
121,n01582220,18,889,1,main_object,5.0,Focus is on the mouth and wings of magpie
142,n01582220,18,889,1,main_object,5.0,Focus is on the face and neck of the magpie.
52,n01582220,18,889,1,main_object,5.0,Focus is on some part of the magpie
52,n01582220,18,245,2,main_object,5.0,Focus is on some part of the main object magpie.
234,n01582220,18,245,2,main_object,4.0,The main obect is magpie whose some part got focus.
